#BEGIN: [Tue Aug  1 12:29:15 2023]
#HOST: mini26.local
#TIMELIMIT: 7200
#MEMLIMIT: 0
#FREQ: 10
#SOLVER: ddreconf230801-10h10m
#ARG1: benchmark/ISR-benchmark/exp_instance/SAT_exp_instance012.col
#ARG2: benchmark/ISR-benchmark/exp_instance/SAT_exp_instance012.dat
#COMMAND: /Users/soh/app/ddreconf230801-10h10m/ddreconf benchmark/ISR-benchmark/exp_instance/SAT_exp_instance012.col --indset --stwidth --stfile=benchmark/ISR-benchmark/exp_instance/SAT_exp_instance012.dat
Input graph file parsed. # of vertices = 126, # of edges = 210
s 2 4 6 8 10 12 14 16 18 20 22 24 25 27 30 33 35 38 41 44 47 49 52 55 58 61 64 67 69 72 75 78 81 84 87 90 93 95 98 101 104 107 110 113 116 119 122 125
t 2 4 6 8 10 12 14 16 18 20 21 23 25 27 30 33 35 38 41 44 47 49 52 55 58 61 64 67 69 72 75 78 81 84 87 90 93 96 97 100 103 106 109 112 115 118 121 124
Solution space ZDD construction start
Solution space ZDD construction end
Solution space ZDD construction time = 756.788587
Solution space ZDD size = 142539591
# of elements in the solution space = 415653365128275123681600
Start computing the width of the solution space graph
Zs_1 construction time = 0.040354, # ZDD nodes = 112, # elems = 21
Zt_18 construction time = 0.013923, # ZDD nodes = 674, # elems = 7581
Zs_19 construction time = 0.036423, # ZDD nodes = 604, # elems = 10043
Zt_19 construction time = 0.022309, # ZDD nodes = 604, # elems = 10043
Zs_20 construction time = 0.011328, # ZDD nodes = 584, # elems = 12509
Zt_20 construction time = 0.010933, # ZDD nodes = 584, # elems = 12509
Zs_21 construction time = 0.028501, # ZDD nodes = 600, # elems = 13468
Zt_21 construction time = 0.029758, # ZDD nodes = 600, # elems = 13468
Zs_22 construction time = 0.013048, # ZDD nodes = 645, # elems = 12118
Zt_22 construction time = 0.014205, # ZDD nodes = 645, # elems = 12118
Zs_23 construction time = 0.040603, # ZDD nodes = 681, # elems = 9190
Zt_23 construction time = 0.024091, # ZDD nodes = 681, # elems = 9190
Zs_24 construction time = 0.022538, # ZDD nodes = 691, # elems = 6360
Zt_24 construction time = 0.031464, # ZDD nodes = 691, # elems = 6360
Zs_25 construction time = 0.019142, # ZDD nodes = 692, # elems = 4835
Zt_25 construction time = 0.015735, # ZDD nodes = 692, # elems = 4835
Zs_26 construction time = 0.041271, # ZDD nodes = 714, # elems = 4561
Zt_26 construction time = 0.022177, # ZDD nodes = 714, # elems = 4561
Zs_27 construction time = 0.016498, # ZDD nodes = 703, # elems = 4592
Zt_27 construction time = 0.016168, # ZDD nodes = 703, # elems = 4592
Zs_28 construction time = 0.007860, # ZDD nodes = 648, # elems = 4065
Zt_28 construction time = 0.010515, # ZDD nodes = 648, # elems = 4065
Zs_29 construction time = 0.012272, # ZDD nodes = 591, # elems = 2878
Zt_29 construction time = 0.008849, # ZDD nodes = 591, # elems = 2878
Zs_30 construction time = 0.024878, # ZDD nodes = 525, # elems = 1562
Zt_30 construction time = 0.013591, # ZDD nodes = 525, # elems = 1562
Zs_31 construction time = 0.008222, # ZDD nodes = 471, # elems = 648
Zt_31 construction time = 0.018829, # ZDD nodes = 471, # elems = 648
Zs_32 construction time = 0.009418, # ZDD nodes = 447, # elems = 250
Zt_32 construction time = 0.005669, # ZDD nodes = 447, # elems = 250
Zs_33 construction time = 0.026749, # ZDD nodes = 390, # elems = 165
Zt_33 construction time = 0.013883, # ZDD nodes = 390, # elems = 165
Zs_34 construction time = 0.008081, # ZDD nodes = 331, # elems = 195
Zt_34 construction time = 0.013549, # ZDD nodes = 331, # elems = 195
Zs_35 construction time = 0.025492, # ZDD nodes = 318, # elems = 320
Zt_35 construction time = 0.009572, # ZDD nodes = 318, # elems = 320
Zs_36 construction time = 0.016310, # ZDD nodes = 366, # elems = 651
Zt_36 construction time = 0.009605, # ZDD nodes = 366, # elems = 651
Zs_37 construction time = 0.009991, # ZDD nodes = 399, # elems = 1362
Zt_37 construction time = 0.014161, # ZDD nodes = 399, # elems = 1362
Zs_38 construction time = 0.018409, # ZDD nodes = 427, # elems = 2763
Zt_38 construction time = 0.021446, # ZDD nodes = 427, # elems = 2763
Zs_39 construction time = 0.007942, # ZDD nodes = 448, # elems = 5313
Zt_39 construction time = 0.007539, # ZDD nodes = 448, # elems = 5313
Zs_40 construction time = 0.008381, # ZDD nodes = 484, # elems = 9319
Zt_40 construction time = 0.008107, # ZDD nodes = 484, # elems = 9319
Zs_41 construction time = 0.008590, # ZDD nodes = 510, # elems = 14720
Zt_41 construction time = 0.007996, # ZDD nodes = 510, # elems = 14720
Zs_42 construction time = 0.009313, # ZDD nodes = 520, # elems = 21504
Zt_42 construction time = 0.009118, # ZDD nodes = 520, # elems = 21504
Zs_43 construction time = 0.009535, # ZDD nodes = 511, # elems = 30016
Zt_43 construction time = 0.009402, # ZDD nodes = 511, # elems = 30016
Zs_44 construction time = 0.017181, # ZDD nodes = 508, # elems = 39834
Zt_44 construction time = 0.011660, # ZDD nodes = 508, # elems = 39834
Zs_45 construction time = 0.020230, # ZDD nodes = 520, # elems = 48139
Zt_45 construction time = 0.017964, # ZDD nodes = 520, # elems = 48139
Zs_46 construction time = 0.013601, # ZDD nodes = 593, # elems = 50519
Zt_46 construction time = 0.011546, # ZDD nodes = 593, # elems = 50519
Zs_47 construction time = 0.029018, # ZDD nodes = 669, # elems = 44622
Zt_47 construction time = 0.016206, # ZDD nodes = 669, # elems = 44622
Zs_48 construction time = 0.012007, # ZDD nodes = 751, # elems = 32813
Zt_48 construction time = 0.015783, # ZDD nodes = 751, # elems = 32813
Zs_49 construction time = 0.025727, # ZDD nodes = 802, # elems = 20699
Zt_49 construction time = 0.024205, # ZDD nodes = 802, # elems = 20699
Zs_50 construction time = 0.019464, # ZDD nodes = 842, # elems = 13465
Zt_50 construction time = 0.022887, # ZDD nodes = 842, # elems = 13465
Zs_51 construction time = 0.025794, # ZDD nodes = 874, # elems = 13905
Zt_51 construction time = 0.020969, # ZDD nodes = 874, # elems = 13905
Zs_52 construction time = 0.042382, # ZDD nodes = 902, # elems = 22499
Zt_52 construction time = 0.034653, # ZDD nodes = 902, # elems = 22499
Zs_53 construction time = 0.027431, # ZDD nodes = 899, # elems = 37126
Zt_53 construction time = 0.024720, # ZDD nodes = 899, # elems = 37126
Zs_54 construction time = 0.018790, # ZDD nodes = 846, # elems = 52290
Zt_54 construction time = 0.018790, # ZDD nodes = 846, # elems = 52290
Zs_55 construction time = 0.017011, # ZDD nodes = 789, # elems = 60635
Zt_55 construction time = 0.017115, # ZDD nodes = 789, # elems = 60635
Zs_56 construction time = 0.036750, # ZDD nodes = 745, # elems = 57442
Zt_56 construction time = 0.025619, # ZDD nodes = 745, # elems = 57442
Zs_57 construction time = 0.021116, # ZDD nodes = 718, # elems = 44225
Zt_57 construction time = 0.018453, # ZDD nodes = 718, # elems = 44225
Zs_58 construction time = 0.012712, # ZDD nodes = 701, # elems = 27449
Zt_58 construction time = 0.009913, # ZDD nodes = 701, # elems = 27449
Zs_59 construction time = 0.022014, # ZDD nodes = 705, # elems = 13565
Zt_59 construction time = 0.024140, # ZDD nodes = 705, # elems = 13565
Zs_60 construction time = 0.013769, # ZDD nodes = 697, # elems = 5255
Zt_60 construction time = 0.017661, # ZDD nodes = 697, # elems = 5255
Zs_61 construction time = 0.021333, # ZDD nodes = 670, # elems = 1594
Zt_61 construction time = 0.017345, # ZDD nodes = 670, # elems = 1594
Zs_62 construction time = 0.017330, # ZDD nodes = 603, # elems = 457
Zt_62 construction time = 0.013120, # ZDD nodes = 603, # elems = 457
Zs_63 construction time = 0.016719, # ZDD nodes = 516, # elems = 321
Zt_63 construction time = 0.013820, # ZDD nodes = 516, # elems = 321
Zs_64 construction time = 0.021673, # ZDD nodes = 402, # elems = 540
Zt_64 construction time = 0.013851, # ZDD nodes = 402, # elems = 540
Zs_65 construction time = 0.004206, # ZDD nodes = 316, # elems = 891
Zt_65 construction time = 0.003761, # ZDD nodes = 316, # elems = 891
Zs_66 construction time = 0.004940, # ZDD nodes = 323, # elems = 1289
Zt_66 construction time = 0.005659, # ZDD nodes = 323, # elems = 1289
Zs_67 construction time = 0.004337, # ZDD nodes = 305, # elems = 1793
Zt_67 construction time = 0.003998, # ZDD nodes = 305, # elems = 1793
Zs_68 construction time = 0.003806, # ZDD nodes = 311, # elems = 2497
Zt_68 construction time = 0.003741, # ZDD nodes = 311, # elems = 2497
Zs_69 construction time = 0.007148, # ZDD nodes = 333, # elems = 3224
Zt_69 construction time = 0.006670, # ZDD nodes = 333, # elems = 3224
Zs_70 construction time = 0.016877, # ZDD nodes = 350, # elems = 3510
Zt_70 construction time = 0.011546, # ZDD nodes = 350, # elems = 3510
Zs_71 construction time = 0.003843, # ZDD nodes = 350, # elems = 3081
Zt_71 construction time = 0.004719, # ZDD nodes = 350, # elems = 3081
Zs_72 construction time = 0.006462, # ZDD nodes = 356, # elems = 2224
Zt_72 construction time = 0.005769, # ZDD nodes = 356, # elems = 2224
Zs_73 construction time = 0.014745, # ZDD nodes = 356, # elems = 1512
Zt_73 construction time = 0.015280, # ZDD nodes = 356, # elems = 1512
Zs_74 construction time = 0.007330, # ZDD nodes = 413, # elems = 1277
Zt_74 construction time = 0.009738, # ZDD nodes = 413, # elems = 1277
Zs_75 construction time = 0.024281, # ZDD nodes = 464, # elems = 1589
Zt_75 construction time = 0.017516, # ZDD nodes = 464, # elems = 1589
Zs_76 construction time = 0.010388, # ZDD nodes = 512, # elems = 2717
Zt_76 construction time = 0.017169, # ZDD nodes = 512, # elems = 2717
Zs_77 construction time = 0.013646, # ZDD nodes = 551, # elems = 5229
Zt_77 construction time = 0.012811, # ZDD nodes = 551, # elems = 5229
Zs_78 construction time = 0.020165, # ZDD nodes = 585, # elems = 9239
Zt_78 construction time = 0.021521, # ZDD nodes = 585, # elems = 9239
Zs_79 construction time = 0.012349, # ZDD nodes = 631, # elems = 13553
Zt_79 construction time = 0.012942, # ZDD nodes = 631, # elems = 13553
Zs_80 construction time = 0.009074, # ZDD nodes = 636, # elems = 16005
Zt_80 construction time = 0.010457, # ZDD nodes = 636, # elems = 16005
Zs_81 construction time = 0.009614, # ZDD nodes = 638, # elems = 15084
Zt_81 construction time = 0.014070, # ZDD nodes = 638, # elems = 15084
Zs_82 construction time = 0.035421, # ZDD nodes = 638, # elems = 11274
Zt_82 construction time = 0.020321, # ZDD nodes = 638, # elems = 11274
Zs_83 construction time = 0.016716, # ZDD nodes = 633, # elems = 6635
Zt_83 construction time = 0.014466, # ZDD nodes = 633, # elems = 6635
Zs_84 construction time = 0.010683, # ZDD nodes = 618, # elems = 3107
Zt_84 construction time = 0.006776, # ZDD nodes = 618, # elems = 3107
Zs_85 construction time = 0.029190, # ZDD nodes = 594, # elems = 1313
Zt_85 construction time = 0.011602, # ZDD nodes = 594, # elems = 1313
Zs_86 construction time = 0.012347, # ZDD nodes = 563, # elems = 775
Zt_86 construction time = 0.012049, # ZDD nodes = 563, # elems = 775
Zs_87 construction time = 0.022760, # ZDD nodes = 529, # elems = 875
Zt_87 construction time = 0.026935, # ZDD nodes = 529, # elems = 875
Zs_88 construction time = 0.017871, # ZDD nodes = 475, # elems = 1486
Zt_88 construction time = 0.011492, # ZDD nodes = 475, # elems = 1486
Zs_89 construction time = 0.012369, # ZDD nodes = 459, # elems = 2984
Zt_89 construction time = 0.009865, # ZDD nodes = 459, # elems = 2984
Zs_90 construction time = 0.019285, # ZDD nodes = 508, # elems = 6138
Zt_90 construction time = 0.016492, # ZDD nodes = 508, # elems = 6138
Zs_91 construction time = 0.012983, # ZDD nodes = 547, # elems = 12201
Zt_91 construction time = 0.015879, # ZDD nodes = 547, # elems = 12201
Zs_92 construction time = 0.014613, # ZDD nodes = 561, # elems = 22708
Zt_92 construction time = 0.014505, # ZDD nodes = 561, # elems = 22708
Zs_93 construction time = 0.014784, # ZDD nodes = 562, # elems = 38671
Zt_93 construction time = 0.013126, # ZDD nodes = 562, # elems = 38671
Zs_94 construction time = 0.015223, # ZDD nodes = 590, # elems = 60263
Zt_94 construction time = 0.015356, # ZDD nodes = 590, # elems = 60263
Zs_95 construction time = 0.016909, # ZDD nodes = 599, # elems = 87744
Zt_95 construction time = 0.017022, # ZDD nodes = 599, # elems = 87744
Zs_96 construction time = 0.017901, # ZDD nodes = 592, # elems = 121369
Zt_96 construction time = 0.017365, # ZDD nodes = 592, # elems = 121369
Zs_97 construction time = 0.016681, # ZDD nodes = 567, # elems = 157808
Zt_97 construction time = 0.016779, # ZDD nodes = 567, # elems = 157808
Zs_98 construction time = 0.020640, # ZDD nodes = 563, # elems = 186526
Zt_98 construction time = 0.016181, # ZDD nodes = 563, # elems = 186526
Zs_99 construction time = 0.032021, # ZDD nodes = 570, # elems = 193338
Zt_99 construction time = 0.023768, # ZDD nodes = 570, # elems = 193338
Zs_100 construction time = 0.019404, # ZDD nodes = 639, # elems = 171112
Zt_100 construction time = 0.014215, # ZDD nodes = 639, # elems = 171112
Zs_101 construction time = 0.033481, # ZDD nodes = 714, # elems = 127172
Zt_101 construction time = 0.027981, # ZDD nodes = 714, # elems = 127172
Zs_102 construction time = 0.016433, # ZDD nodes = 807, # elems = 78906
Zt_102 construction time = 0.014810, # ZDD nodes = 807, # elems = 78906
Zs_103 construction time = 0.033263, # ZDD nodes = 870, # elems = 42340
Zt_103 construction time = 0.040880, # ZDD nodes = 870, # elems = 42340
Zs_104 construction time = 0.032979, # ZDD nodes = 920, # elems = 26013
Zt_104 construction time = 0.034471, # ZDD nodes = 920, # elems = 26013
Zs_105 construction time = 0.029332, # ZDD nodes = 985, # elems = 35752
Zt_105 construction time = 0.029409, # ZDD nodes = 985, # elems = 35752
Zs_106 construction time = 0.049328, # ZDD nodes = 1040, # elems = 83617
Zt_106 construction time = 0.046167, # ZDD nodes = 1040, # elems = 83617
Zs_107 construction time = 0.041139, # ZDD nodes = 1057, # elems = 188360
Zt_107 construction time = 0.039376, # ZDD nodes = 1057, # elems = 188360
Zs_108 construction time = 0.040929, # ZDD nodes = 1011, # elems = 360111
Zt_108 construction time = 0.041716, # ZDD nodes = 1011, # elems = 360111
Zs_109 construction time = 0.039065, # ZDD nodes = 977, # elems = 577126
Zt_109 construction time = 0.040016, # ZDD nodes = 977, # elems = 577126
Zs_110 construction time = 0.058778, # ZDD nodes = 964, # elems = 777088
Zt_110 construction time = 0.054604, # ZDD nodes = 964, # elems = 777088
Zs_111 construction time = 0.043971, # ZDD nodes = 950, # elems = 881492
Zt_111 construction time = 0.041347, # ZDD nodes = 950, # elems = 881492
Zs_112 construction time = 0.039458, # ZDD nodes = 960, # elems = 843130
Zt_112 construction time = 0.034905, # ZDD nodes = 960, # elems = 843130
Zs_113 construction time = 0.056628, # ZDD nodes = 972, # elems = 678977
Zt_113 construction time = 0.049070, # ZDD nodes = 972, # elems = 678977
Zs_114 construction time = 0.042044, # ZDD nodes = 1022, # elems = 458534
Zt_114 construction time = 0.035069, # ZDD nodes = 1022, # elems = 458534
Zs_115 construction time = 0.041461, # ZDD nodes = 1065, # elems = 258024
Zt_115 construction time = 0.036476, # ZDD nodes = 1065, # elems = 258024
Zs_116 construction time = 0.039147, # ZDD nodes = 1090, # elems = 120072
Zt_116 construction time = 0.032524, # ZDD nodes = 1090, # elems = 120072
Zs_117 construction time = 0.028932, # ZDD nodes = 1098, # elems = 46298
Zt_117 construction time = 0.024287, # ZDD nodes = 1098, # elems = 46298
Zs_118 construction time = 0.025671, # ZDD nodes = 1072, # elems = 16197
Zt_118 construction time = 0.023754, # ZDD nodes = 1072, # elems = 16197
Zs_119 construction time = 0.012847, # ZDD nodes = 1030, # elems = 8399
Zt_119 construction time = 0.012976, # ZDD nodes = 1030, # elems = 8399
Zs_120 construction time = 0.010801, # ZDD nodes = 945, # elems = 9834
Zt_120 construction time = 0.010898, # ZDD nodes = 945, # elems = 9834
Zs_121 construction time = 0.009638, # ZDD nodes = 825, # elems = 14776
Zt_121 construction time = 0.009692, # ZDD nodes = 825, # elems = 14776
Zs_122 construction time = 0.009488, # ZDD nodes = 679, # elems = 21507
Zt_122 construction time = 0.009588, # ZDD nodes = 679, # elems = 21507
Zs_123 construction time = 0.014397, # ZDD nodes = 589, # elems = 30017
Zt_123 construction time = 0.012365, # ZDD nodes = 589, # elems = 30017
Zs_124 construction time = 0.025554, # ZDD nodes = 604, # elems = 39847
Zt_124 construction time = 0.023065, # ZDD nodes = 604, # elems = 39847
Zs_125 construction time = 0.013398, # ZDD nodes = 594, # elems = 48217
Zt_125 construction time = 0.019168, # ZDD nodes = 594, # elems = 48217
Zs_126 construction time = 0.016491, # ZDD nodes = 644, # elems = 50805
Zt_126 construction time = 0.011381, # ZDD nodes = 644, # elems = 50805
Zs_127 construction time = 0.022634, # ZDD nodes = 678, # elems = 45335
Zt_127 construction time = 0.022248, # ZDD nodes = 678, # elems = 45335
Zs_128 construction time = 0.020615, # ZDD nodes = 705, # elems = 34067
Zt_128 construction time = 0.015737, # ZDD nodes = 705, # elems = 34067
Zs_129 construction time = 0.021584, # ZDD nodes = 731, # elems = 22157
Zt_129 construction time = 0.031887, # ZDD nodes = 731, # elems = 22157
Zs_130 construction time = 0.024862, # ZDD nodes = 732, # elems = 13912
Zt_130 construction time = 0.027588, # ZDD nodes = 732, # elems = 13912
Zs_131 construction time = 0.019786, # ZDD nodes = 739, # elems = 10796
Zt_131 construction time = 0.015966, # ZDD nodes = 739, # elems = 10796
Zs_132 construction time = 0.023730, # ZDD nodes = 780, # elems = 11837
Zt_132 construction time = 0.018931, # ZDD nodes = 780, # elems = 11837
Zs_133 construction time = 0.024308, # ZDD nodes = 796, # elems = 14641
Zt_133 construction time = 0.023425, # ZDD nodes = 796, # elems = 14641
Zs_134 construction time = 0.011309, # ZDD nodes = 773, # elems = 16375
Zt_134 construction time = 0.016028, # ZDD nodes = 773, # elems = 16375
Zs_135 construction time = 0.013082, # ZDD nodes = 745, # elems = 15175
Zt_135 construction time = 0.010141, # ZDD nodes = 745, # elems = 15175
Zs_136 construction time = 0.019121, # ZDD nodes = 704, # elems = 11288
Zt_136 construction time = 0.014837, # ZDD nodes = 704, # elems = 11288
Zs_137 construction time = 0.010149, # ZDD nodes = 669, # elems = 6636
Zt_137 construction time = 0.014699, # ZDD nodes = 669, # elems = 6636
Zs_138 construction time = 0.010394, # ZDD nodes = 628, # elems = 3107
Zt_138 construction time = 0.007036, # ZDD nodes = 628, # elems = 3107
Zs_139 construction time = 0.021171, # ZDD nodes = 605, # elems = 1313
Zt_139 construction time = 0.018116, # ZDD nodes = 605, # elems = 1313
Zs_140 construction time = 0.008481, # ZDD nodes = 580, # elems = 775
Zt_140 construction time = 0.010000, # ZDD nodes = 580, # elems = 775
Zs_141 construction time = 0.010752, # ZDD nodes = 549, # elems = 875
Zt_141 construction time = 0.011081, # ZDD nodes = 549, # elems = 875
Zs_142 construction time = 0.013460, # ZDD nodes = 490, # elems = 1486
Zt_142 construction time = 0.012570, # ZDD nodes = 490, # elems = 1486
Zs_143 construction time = 0.011795, # ZDD nodes = 470, # elems = 2984
Zt_143 construction time = 0.013037, # ZDD nodes = 470, # elems = 2984
Zs_144 construction time = 0.017161, # ZDD nodes = 526, # elems = 6138
Zt_144 construction time = 0.018244, # ZDD nodes = 526, # elems = 6138
Zs_145 construction time = 0.010762, # ZDD nodes = 569, # elems = 12201
Zt_145 construction time = 0.022909, # ZDD nodes = 569, # elems = 12201
Zs_146 construction time = 0.010960, # ZDD nodes = 582, # elems = 22708
Zt_146 construction time = 0.011233, # ZDD nodes = 582, # elems = 22708
Zs_147 construction time = 0.012340, # ZDD nodes = 578, # elems = 38671
Zt_147 construction time = 0.012304, # ZDD nodes = 578, # elems = 38671
Zs_148 construction time = 0.014564, # ZDD nodes = 603, # elems = 60263
Zt_148 construction time = 0.014674, # ZDD nodes = 603, # elems = 60263
Zs_149 construction time = 0.015157, # ZDD nodes = 616, # elems = 87744
Zt_149 construction time = 0.015155, # ZDD nodes = 616, # elems = 87744
Zs_150 construction time = 0.014989, # ZDD nodes = 612, # elems = 121369
Zt_150 construction time = 0.014944, # ZDD nodes = 612, # elems = 121369
Zs_151 construction time = 0.038571, # ZDD nodes = 622, # elems = 157809
Zt_151 construction time = 0.022637, # ZDD nodes = 622, # elems = 157809
Zs_152 construction time = 0.039011, # ZDD nodes = 640, # elems = 186540
Zt_152 construction time = 0.026559, # ZDD nodes = 640, # elems = 186540
Zs_153 construction time = 0.013778, # ZDD nodes = 645, # elems = 193429
Zt_153 construction time = 0.013965, # ZDD nodes = 645, # elems = 193429
Zs_154 construction time = 0.012877, # ZDD nodes = 702, # elems = 171476
Zt_154 construction time = 0.018162, # ZDD nodes = 702, # elems = 171476
Zs_155 construction time = 0.037396, # ZDD nodes = 765, # elems = 128171
Zt_155 construction time = 0.033508, # ZDD nodes = 765, # elems = 128171
Zs_156 construction time = 0.013842, # ZDD nodes = 832, # elems = 80867
Zt_156 construction time = 0.015114, # ZDD nodes = 832, # elems = 80867
Zs_157 construction time = 0.048824, # ZDD nodes = 884, # elems = 44941
Zt_157 construction time = 0.028225, # ZDD nodes = 884, # elems = 44941
Zs_158 construction time = 0.031436, # ZDD nodes = 933, # elems = 26938
Zt_158 construction time = 0.042466, # ZDD nodes = 933, # elems = 26938
Zs_159 construction time = 0.025312, # ZDD nodes = 980, # elems = 27601
Zt_159 construction time = 0.032678, # ZDD nodes = 980, # elems = 27601
Zs_160 construction time = 0.041352, # ZDD nodes = 1031, # elems = 47979
Zt_160 construction time = 0.031724, # ZDD nodes = 1031, # elems = 47979
Zs_161 construction time = 0.037936, # ZDD nodes = 1057, # elems = 89372
Zt_161 construction time = 0.033052, # ZDD nodes = 1057, # elems = 89372
Zs_162 construction time = 0.025084, # ZDD nodes = 1015, # elems = 146283
Zt_162 construction time = 0.022555, # ZDD nodes = 1015, # elems = 146283
Zs_163 construction time = 0.022218, # ZDD nodes = 969, # elems = 201242
Zt_163 construction time = 0.019008, # ZDD nodes = 969, # elems = 201242
Zs_164 construction time = 0.044706, # ZDD nodes = 948, # elems = 230632
Zt_164 construction time = 0.032289, # ZDD nodes = 948, # elems = 230632
Zs_165 construction time = 0.024242, # ZDD nodes = 919, # elems = 219653
Zt_165 construction time = 0.029570, # ZDD nodes = 919, # elems = 219653
Zs_166 construction time = 0.017637, # ZDD nodes = 899, # elems = 173327
Zt_166 construction time = 0.015484, # ZDD nodes = 899, # elems = 173327
Zs_167 construction time = 0.036764, # ZDD nodes = 901, # elems = 112687
Zt_167 construction time = 0.027312, # ZDD nodes = 901, # elems = 112687
Zs_168 construction time = 0.019975, # ZDD nodes = 928, # elems = 59834
Zt_168 construction time = 0.020678, # ZDD nodes = 928, # elems = 59834
Zs_169 construction time = 0.028941, # ZDD nodes = 934, # elems = 25669
Zt_169 construction time = 0.027129, # ZDD nodes = 934, # elems = 25669
Zs_170 construction time = 0.022481, # ZDD nodes = 913, # elems = 8900
Zt_170 construction time = 0.029532, # ZDD nodes = 913, # elems = 8900
Zs_171 construction time = 0.015960, # ZDD nodes = 864, # elems = 2829
Zt_171 construction time = 0.015452, # ZDD nodes = 864, # elems = 2829
Zs_172 construction time = 0.019400, # ZDD nodes = 790, # elems = 1639
Zt_172 construction time = 0.018627, # ZDD nodes = 790, # elems = 1639
Zs_173 construction time = 0.006632, # ZDD nodes = 703, # elems = 2292
Zt_173 construction time = 0.007610, # ZDD nodes = 703, # elems = 2292
Zs_174 construction time = 0.005306, # ZDD nodes = 574, # elems = 3611
Zt_174 construction time = 0.006206, # ZDD nodes = 574, # elems = 3611
Zs_175 construction time = 0.006031, # ZDD nodes = 465, # elems = 5262
Zt_175 construction time = 0.005169, # ZDD nodes = 465, # elems = 5262
Zs_176 construction time = 0.004900, # ZDD nodes = 460, # elems = 7372
Zt_176 construction time = 0.004837, # ZDD nodes = 460, # elems = 7372
Zs_177 construction time = 0.011118, # ZDD nodes = 455, # elems = 10011
Zt_177 construction time = 0.006018, # ZDD nodes = 455, # elems = 10011
